Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,xG,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist
Ansu Fati,es ESP,MF-FW,Barcelona,es La Liga,20,2002,5.68,2.0,33.0,12.0,3.74,28.16,8.54,1.85,0.04,0.09,16.06
Ante Budimir,hr CRO,FW,Mallorca,es La Liga,28.0,1991.0,30.07,13.0,54.0,20.0,11.01,37.0,1.76,0.65,0.2,0.55,12.05
Ante Budimir,hr CRO,FW,Osasuna,es La Liga,29.0,1991.0,18.01,11.0,47.0,21.0,9.02,44.7,2.6,1.16,0.23,0.52,12.02
Ante Budimir,hr CRO,FW,Osasuna,es La Liga,30.0,1991.0,19.03,8.0,43.0,19.0,8.03,44.2,2.23,0.98,0.14,0.32,12.03
Ante Budimir,hr CRO,FW,Osasuna,es La Liga,31.0,1991.0,20.0,8.0,58.0,21.0,7.06,36.2,2.9,1.05,0.14,0.38,11.06
Ante Budimir,hr CRO,FW,Osasuna,es La Liga,32.0,1991.0,27.01,17.0,73.0,31.0,14.02,42.5,2.7,1.15,0.19,0.45,12.08
Anthony Caci,fr FRA,DF,Strasbourg,fr Ligue 1,22.0,1997.0,7.07,1.0,4.0,3.0,0.4,75.0,0.52,0.39,0.25,0.33,19.09
Anthony Caci,fr FRA,DF,Strasbourg,fr Ligue 1,23.0,1997.0,31.01,0.0,8.0,0.0,0.3,0.0,0.26,0.0,0.0,0.0,24.03
Anthony Caci,fr FRA,DF,Strasbourg,fr Ligue 1,24.0,1997.0,26.06,1.0,15.0,4.0,0.9,26.07,0.56,0.15,0.07,0.25,18.01
Anthony Caci,fr FRA,DF,Mainz 05,de Bundesliga,25.0,1997.0,22.06,2.0,10.0,4.0,0.6,40.0,0.44,0.18,0.2,0.5,16.01
Anthony Caci,fr FRA,DF,Mainz 05,de Bundesliga,26.0,1997.0,27.06,2.0,31.0,5.0,1.05,16.01,1.12,0.18,0.06,0.4,18.02
Anthony Gordon,eng ENG,MF-FW,Everton,eng Premier League,18,2001,4.09,0.0,6.0,1.0,0.3,16.07,1.23,0.2,0.0,0.0,20.08
Anthony Gordon,eng ENG,FW-MF,Everton,eng Premier League,19,2001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Gordon,eng ENG,MF-FW,Everton,eng Premier League,20,2001,25.04,4.0,44.0,18.0,3.05,40.9,1.73,0.71,0.09,0.22,18.08
Anthony Gordon,eng ENG,FW,Everton,eng Premier League,21.0,2001.0,17.06,4.0,34.0,18.0,4.1,43.25,1.81,0.84,0.12,0.34,15.03
Anthony Gordon,eng ENG,FW,Newcastle Utd,eng Premier League,22.0,2001.0,32.1,11.0,80.0,29.0,10.02,36.3,2.49,0.9,0.13,0.34,17.03
Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,28.0,1990.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,29.0,1990.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,30.0,1990.0,33.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,31.0,1990.0,31.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,32.0,1990.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Martial,fr FRA,FW,Manchester Utd,eng Premier League,23.0,1995.0,29.2,17.0,79.0,38.0,12.01,48.1,2.71,1.3,0.22,0.45,16.05
Anthony Martial,fr FRA,FW,Manchester Utd,eng Premier League,24.0,1995.0,16.04,4.0,43.0,20.0,6.05,46.5,2.61,1.22,0.09,0.2,14.0
Anthony Martial,fr FRA,FW-MF,Sevilla,es La Liga,25,1995,7.08,1.0,12.0,5.0,1.1,41.45,1.7,0.7,0.1,0.25,17.04
Anthony Martial,fr FRA,FW,Manchester Utd,eng Premier League,26.0,1995.0,10.09,6.0,26.0,12.0,6.02,46.2,2.39,1.1,0.19,0.42,13.02
Anthony Martial,fr FRA,FW,Manchester Utd,eng Premier League,27.0,1995.0,5.0,1.0,6.0,4.0,1.02,66.7,1.21,0.8,0.17,0.25,12.09
Antoine Griezmann,fr FRA,FW,Barcelona,es La Liga,28.0,1991.0,28.03,9.0,55.0,23.0,7.02,41.8,1.94,0.81,0.16,0.39,14.09
Antoine Griezmann,fr FRA,FW-MF,Barcelona,es La Liga,29,1991,28.09,13.0,69.0,32.0,12.01,46.4,2.38,1.11,0.17,0.38,14.07
Antoine Griezmann,fr FRA,FW-MF,Atlético Madrid,es La Liga,30,1991,20.17,3.0,47.0,14.0,5.31,16.3,1.82,0.37,0.04,0.21,14.55
Antoine Griezmann,fr FRA,FW-MF,Atlético Madrid,es La Liga,31,1991,31.08,15.0,111.0,44.0,12.03,39.6,3.49,1.39,0.14,0.34,17.06
Antoine Griezmann,fr FRA,FW-MF,Atlético Madrid,es La Liga,32,1991,29.04,16.0,75.0,29.0,12.03,38.7,2.55,0.99,0.16,0.41,17.03
Antonio Candreva,it ITA,DF,Inter,it Serie A,32.0,1987.0,22.01,5.0,42.0,14.0,2.03,33.3,1.9,0.63,0.12,0.36,21.07
Antonio Candreva,it ITA,MF,Sampdoria,it Serie A,33.0,1987.0,27.08,5.0,55.0,18.0,4.09,32.7,1.98,0.65,0.05,0.17,22.08
Antonio Candreva,it ITA,MF-FW,Sampdoria,it Serie A,34,1987,34.7,7.0,72.0,19.0,5.08,26.04,2.08,0.55,0.08,0.32,21.09
Antonio Candreva,it ITA,MF-DF,Salernitana,it Serie A,35,1987,30.03,7.0,46.0,20.0,3.07,43.5,1.52,0.66,0.15,0.35,22.02
Antonio Candreva,it ITA,MF-FW,Salernitana,it Serie A,36,1987,30.06,6.0,64.0,20.0,4.09,31.03,2.09,0.65,0.08,0.25,21.02
Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,26.0,1993.0,19.0,2.0,12.0,3.0,0.9,25.0,0.63,0.16,0.17,0.67,13.06
Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,27.0,1993.0,19.0,1.0,14.0,6.0,1.03,42.9,0.74,0.32,0.07,0.17,18.03
Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,28.0,1993.0,33.7,3.0,48.0,13.0,2.03,27.01,1.42,0.39,0.06,0.23,19.09
Antonio Rüdiger,de GER,DF,Real Madrid,es La Liga,29.0,1993.0,26.08,1.0,22.0,4.0,1.08,18.02,0.82,0.15,0.05,0.25,14.08
Antonio Rüdiger,de GER,DF,Real Madrid,es La Liga,30.0,1993.0,30.01,1.0,19.0,2.0,1.05,10.05,0.63,0.07,0.05,0.5,16.0
Antonio Sanabria,py PAR,FW,Genoa,it Serie A,23.0,1996.0,15.04,6.0,41.0,20.0,4.06,48.8,2.66,1.3,0.15,0.3,17.09
Antonio Sanabria,py PAR,FW,Betis,es La Liga,24.0,1996.0,20.13,8.0,45.0,23.0,8.03,51.5,2.12,1.08,0.18,0.35,12.58
Antonio Sanabria,py PAR,FW,Torino,it Serie A,25.0,1996.0,20.0,6.0,49.0,19.0,8.03,38.8,2.45,0.95,0.12,0.32,12.05
Antonio Sanabria,py PAR,FW,Torino,it Serie A,26.0,1996.0,27.0,12.0,67.0,24.0,9.03,35.8,2.48,0.89,0.16,0.46,13.05
Antonio Sanabria,py PAR,FW-MF,Torino,it Serie A,27,1996,23.07,5.0,52.0,14.0,9.03,26.09,2.19,0.59,0.06,0.21,12.07
